PHRASE	WORDS_COUNT	FREQUENCY	SYNSETS
populated	1	1	1312215 all
porticoed	1	1	139492 all
portrayed	1	1	1715157 all
post-free	1	1	1709354 all
postictal	1	1	3101415 pert
postnatal	1	1	129467 all
pouchlike	1	1	536304 all
powerless	1	1	1827535 all
practised	1	1	936427 all
praiseful	1	1	906312 all
prakritic	1	1	2761569 pert
prayerful	1	1	1782426 all
precative	1	1	714763 all
precatory	1	1	714763 all
precedent	1	1	126497 all
precocial	1	1	101452 all
precooked	1	1	1844441 all
precooled	1	1	2530620 all
prefatory	1	1	126339 all
preferent	1	1	1462882 all
prepacked	1	1	1739315 all
prescient	1	1	772137 all
pretended	1	1	1116857 all
pretorial	1	1	3101818 pert
prevalent	1	1	1066787 all
priceless	1	1	2501367 all
primaeval	1	1	813589 all
principal	1	1	1277426 all
printable	1	1	1964933 all
probative	1	1	2163774 all
probatory	1	1	2163774 all
prodromal	1	1	2784701 pert
prodromic	1	1	2784701 pert
projected	1	1	1353982 all
prolusory	1	1	2785018 pert
promotive	1	1	866987 all
prophetic	1	1	1881696 all
prostatic	1	1	2785279 pert
protozoal	1	1	2891869 pert
protozoan	1	1	2891869 pert
protozoic	1	1	2891869 pert
proustian	1	1	3033397 pert
provencal	1	1	2761831 pert
provisory	1	1	556611 all
provoking	1	1	1896925 all
psychotic	1	1	2077469 all
puerperal	1	1	3039648 pert
pug-faced	1	1	235988 all
pug-nosed	1	1	1607572 all
pulmonary	1	1	2935115 pert
pulseless	1	1	96595 all
pumped-up	1	1	2407346 all
punctured	1	1	662139 all
pupillary	1	1	2786103 pert
puppylike	1	1	1649469 all
pureblood	1	1	1903965 all
purgative	1	1	638067 all
puritanic	1	1	1300370 all
pustulate	1	1	246175 all
pyramidal	1	1	1810998 all
pyramidic	1	1	1810998 all
pyrolytic	1	1	3106748 pert
quadruped	1	1	241816 all
quantized	1	1	2976983 pert
quarterly	1	1	2998046 pert
quartzose	1	1	2998184 pert
quavering	1	1	2304987 all
quebecois	1	1	2977320 pert
queenlike	1	1	1592262 all
querulous	1	1	513981 all
quintuple	1	1	2219660 all
quotidian	1	1	1674242 all
radiating	1	1	612980 all
rainproof	1	1	1398941 all
raiseable	1	1	1524215 all
rancorous	1	1	116940 all
ransacked	1	1	1087757 all
rapturous	1	1	1367008 all
ravishing	1	1	220502 all
razorback	1	1	200603 all
re-formed	1	1	1670856 all
reachable	1	1	19349 all
real-time	1	1	2787452 pert
reasoning	1	1	1926089 all
reassured	1	1	339599 all
recherche	1	1	850552 all
reclaimed	1	1	1451937 all
recondite	1	1	899226 all
rectified	1	1	634559 all
recumbent	1	1	1238201 all
recurrent	1	1	592880 all
recurring	1	1	593276 all
recursive	1	1	92848 all
recurvate	1	1	2316626 all
red-blind	1	1	2160291 all
red-brick	1	1	1536445 all
red-brown	1	1	381525 all
redheaded	1	1	244410 all
redoubled	1	1	881551 all
reducible	1	1	883611 all
reductive	1	1	50446 all
reechoing	1	1	2009993 all
reentrant	1	1	2592015 all
referable	1	1	171872 all
reflected	1	1	2008615 all
reformist	1	1	576189 all
refreshed	1	1	2434797 all
refulgent	1	1	280463 all
refutable	1	1	721371 all
regardant	1	1	202677 all
regardful	1	1	1994180 all
regretful	1	1	1150475 all
regulated	1	1	1962310 all
rejective	1	1	76341 all
rejoicing	1	1	704898 all
releasing	1	1	854869 all
relocated	1	1	2126796 all
remaining	1	1	926505 all
remindful	1	1	1977669 all
remittent	1	1	883188 all
renascent	1	1	2013864 all
rent-free	1	1	1710809 all
reparable	1	1	1963509 all
repayable	1	1	137501 all
repelling	1	1	1625893 all
repentant	1	1	1743217 all
reposeful	1	1	1922227 all
repressed	1	1	1316467 all
reprobate	1	1	621524 all
reproving	1	1	996864 all
reptilian	1	1	2832458 pert
repugnant	1	1	1625063 all
reputable	1	1	1982646 all
requested	1	1	1965287 all
requisite	1	1	1580775 all
resentful	1	1	116529 all
resettled	1	1	2126796 all
resinated	1	1	2853146 pert
resinlike	1	1	2788554 pert
respected	1	1	1983548 all
resultant	1	1	122844 all
resurgent	1	1	2013864 all
reticular	1	1	2006228 all
retracted	1	1	202772 all
retrousse	1	1	2140144 all
reversive	1	1	203123 all
reverting	1	1	1877416 all
revocable	1	1	1760132 all
revokable	1	1	1760132 all
revolting	1	1	1625893 all
rewardful	1	1	2015891 all
rewarding	1	1	2015571 all
rhapsodic	1	1	1367008 all
rheologic	1	1	2980247 pert
rheumatic	1	1	1173795 all
rhizoidal	1	1	3111573 pert
rhodesian	1	1	2788779 pert
rhymeless	1	1	1966315 all
rightmost	1	1	2032617 all
ringleted	1	1	1030605 all
risk-free	1	1	2058529 all
rivalrous	1	1	512941 all
robotlike	1	1	1499999 all
rockbound	1	1	2241834 all
roly-poly	1	1	987510 all
rotatable	1	1	1524445 all
roughened	1	1	2240129 all
roughhewn	1	1	1006016 all
roumanian	1	1	2962272 pert
round-arm	1	1	2470952 all
ruffianly	1	1	2512641 all
runcinate	1	1	2247637 all
rupestral	1	1	3133994 pert
rust-free	1	1	2053392 all
rustproof	1	1	2053460 all
rusty-red	1	1	382990 all
sacculate	1	1	2791308 pert
sad-faced	1	1	236086 all
sadducean	1	1	2791630 pert
sagittate	1	1	2170673 all
saintlike	1	1	1130261 all
sandalled	1	1	2156421 all
sanitised	1	1	3153554 ppl
sanitized	1	1	3153554 ppl
saprozoic	1	1	314794 all
sarcastic	1	1	2079029 all
sardinian	1	1	3025403 pert
satellite	1	1	950119 all
satirical	1	1	2080110 all
satyrical	1	1	3113881 pert
savorless	1	1	2399595 all
scaleless	1	1	147659 all
scalelike	1	1	450269 all
scalloped	1	1	2246296 all
sceptered	1	1	179315 all
scheduled	1	1	2366716 all
schematic	1	1	1980796 all
schmaltzy	1	1	854413 all
scholarly	1	1	2083615 all
sclerosed	1	1	2793513 pert
scorbutic	1	1	3115436 pert
scorching	1	1	1249843 all
scoreless	1	1	2335119 all
scrambled	1	1	1669774 all
screwball	1	1	1836766 all
scrivened	1	1	2285854 all
scurrying	1	1	978581 all
sea-green	1	1	383607 all
sea-level	1	1	1219709 all
seafaring	1	1	1381074 all
seaworthy	1	1	2087956 all
sebaceous	1	1	992432 all
secretive	1	1	501004 all
secretory	1	1	2794253 pert
sectioned	1	1	2482644 all
sectorial	1	1	2794543 pert
sedentary	1	1	34572 all
sedgelike	1	1	209988 all
seductive	1	1	2097268 all
segmented	1	1	2481951 all
self-made	1	1	2332704 all
self-sown	1	1	1832341 all
semestral	1	1	1970136 all
semi-wild	1	1	2389649 all
semilunar	1	1	2045473 all
semisolid	1	1	2260847 all
semisweet	1	1	2396354 all
senescent	1	1	1644709 all
sensorial	1	1	2108665 all
separable	1	1	785002 all
sericeous	1	1	213610 all
serologic	1	1	2987760 pert
serrulate	1	1	2247938 all
set-apart	1	1	2110447 all
set-aside	1	1	1988468 all
setaceous	1	1	145083 all
seven-day	1	1	1441965 all
sevenfold	1	1	2219876 all
seventeen	1	1	2187995 all
severable	1	1	785002 all
shakeable	1	1	590782 all
shakedown	1	1	3144546 pert
shamanist	1	1	3135786 pert
shambolic	1	1	3135937 pert
shameless	1	1	155720 all
sharp-set	1	1	1269506 all
shattered	1	1	736671 all
sheeplike	1	1	2329075 all
sheetlike	1	1	208872 all
shelflike	1	1	3136242 pert
sheltered	1	1	2526611 all
shiftless	1	1	105197 all
shintoist	1	1	2924739 pert
shipboard	1	1	1757782 all
shipshape	1	1	2423649 all
shivering	1	1	2304565 all
shockable	1	1	2155675 all
shoreward	1	1	464195 all
short-run	1	1	1443842 all
shorthand	1	1	2285969 all
shuttered	1	1	2256437 all
sick-abed	1	1	2543034 all
sickening	1	1	2560035 all
sightless	1	1	2160135 all
sigmoidal	1	1	2841534 pert
siliceous	1	1	2797704 pert
silicious	1	1	2797704 pert
silverish	1	1	387392 all
sissified	1	1	1476325 all
six-sided	1	1	238564 all
sixteenth	1	1	2204131 all
sixty-one	1	1	2192284 all
sixty-six	1	1	2192756 all
sixty-two	1	1	2192376 all
skew-eyed	1	1	954864 all
skin-deep	1	1	1875437 all
skintight	1	1	1448058 all
slam-bang	1	1	2512794 all
slapstick	1	1	1267632 all
slaveless	1	1	1065941 all
slavelike	1	1	791044 all
slighting	1	1	906655 all
slippered	1	1	2156505 all
slovakian	1	1	2964482 pert
slovenian	1	1	2964291 pert
slowgoing	1	1	885594 all
small-cap	1	1	3118960 pert
smokeless	1	1	2234485 all
snakelike	1	1	2316820 all
snow-clad	1	1	1697592 all
snowbound	1	1	559031 all
snuffling	1	1	2473757 all
so-called	1	1	1916555 all
socialist	1	1	298041 all
softening	1	1	1153844 all
soldierly	1	1	1518694 all
solomonic	1	1	2799446 pert
somnolent	1	1	189253 all
sophomore	1	1	1015599 all
sopranino	1	1	1215028 all
sorcerous	1	1	1576071 all
sore-eyed	1	1	1178231 all
sorrowful	1	1	1364008 all
sorrowing	1	1	1364817 all
soundable	1	1	994744 all
soundless	1	1	1919428 all
southmost	1	1	1603354 all
southward	1	1	1602683 all
spattered	1	1	1695891 all
spatulate	1	1	2170821 all
speakable	1	1	943831 all
specified	1	1	1099536 all
speckless	1	1	418364 all
spendable	1	1	777891 all
spermatic	1	1	2800529 pert
sphingine	1	1	2800941 pert
spikelike	1	1	1811430 all
spiraling	1	1	2317598 all
spiritous	1	1	1159217 all
splayfoot	1	1	1032710 all
splitting	1	1	300469 all
splotched	1	1	1787408 all
spoilable	1	1	1753785 all
sprawling	1	1	2426679 all
sprightly	1	1	2280821 all
squalling	1	1	1924148 all
squeaking	1	1	1214606 all
squealing	1	1	1214606 all
squeamish	1	1	984333 all
squelched	1	1	470528 all
squinched	1	1	1655651 all
squinting	1	1	1655651 all
squirting	1	1	1240931 all
stainable	1	1	2802341 pert
stainless	1	1	247247 all
stalinist	1	1	2802476 pert
stalkless	1	1	159498 all
stall-fed	1	1	2300786 all
staminate	1	1	1477251 all
starboard	1	1	2032850 all
startling	1	1	2359958 all
stateless	1	1	2127693 all
statewide	1	1	528629 all
steadying	1	1	1197899 all
steerable	1	1	1475160 all
stemmatic	1	1	2803299 pert
steroidal	1	1	2803579 pert
stimulant	1	1	2310371 all
stingless	1	1	3120610 pert
stomachal	1	1	2733187 pert
stomachic	1	1	2733187 pert
stoneless	1	1	2256306 all
stonelike	1	1	1152320 all
stoppable	1	1	2287878 all
stoppered	1	1	1654162 all
straining	1	1	837977 all
strangled	1	1	1316808 all
strapless	1	1	2352472 all
straplike	1	1	2562805 all
strapping	1	1	2038126 all
stressful	1	1	90408 all
stringent	1	1	711059 all
stuporous	1	1	875962 all
styleless	1	1	976123 all
stylistic	1	1	2018296 all
subalpine	1	1	1219279 all
subaltern	1	1	2100968 all
subarctic	1	1	2804139 pert
subduable	1	1	569468 all
subjacent	1	1	2349477 all
sublimate	1	1	1907416 all
submarine	1	1	2472137 all
subnormal	1	1	1597702 all
subocular	1	1	2870315 pert
subscript	1	1	2349852 all
subtropic	1	1	2929216 pert
succulent	1	1	1369078 all
suctorial	1	1	2804905 pert
sudorific	1	1	2712125 pert
suffusive	1	1	469468 all
sugarless	1	1	2338327 all
sulphuric	1	1	3121394 pert
summative	1	1	49683 all
sumptuary	1	1	2004838 all
sumptuous	1	1	2024928 all
sun-dried	1	1	1073592 all
sunburned	1	1	1178345 all
sunstruck	1	1	272771 all
suntanned	1	1	244958 all
superable	1	1	2357006 all
suppliant	1	1	714889 all
sure-fire	1	1	2332845 all
surficial	1	1	2806098 pert
surpliced	1	1	456855 all
surprised	1	1	2357479 all
surrogate	1	1	1406418 all
surviving	1	1	928874 all
suspected	1	1	2370212 all
suspended	1	1	2351692 all
susurrant	1	1	1456038 all
susurrous	1	1	1456221 all
sweetened	1	1	2338197 all
sweptwing	1	1	2371077 all
swingeing	1	1	1129371 all
swordlike	1	1	2168248 all
sybaritic	1	1	1298239 all
syllabled	1	1	2289659 all
sylphlike	1	1	1140290 all
symbiotic	1	1	727268 all
symmetric	1	1	2371718 all
sympatric	1	1	2376809 all
synclinal	1	1	109133 all
synoicous	1	1	1543361 all
syntactic	1	1	2880557 pert
taiwanese	1	1	3122400 pert
take-away	1	1	1526262 all
take-home	1	1	1582698 all
tangerine	1	1	384694 all
tanzanian	1	1	3123013 pert
tartarean	1	1	1304081 all
tasmanian	1	1	2809010 pert
tasselled	1	1	60053 all
taxonomic	1	1	3018498 pert
taxpaying	1	1	2366474 all
teachable	1	1	2451634 all
tellurian	1	1	2810102 pert
tempering	1	1	1341731 all
temptable	1	1	2362904 all
ten-sided	1	1	238862 all
tendinous	1	1	2811265 pert
tenebrous	1	1	276355 all
tensional	1	1	2811660 pert
tentacled	1	1	2811908 pert
terrified	1	1	80357 all
thalassic	1	1	2889978 pert
theoretic	1	1	860611 all
thermoset	1	1	2410156 all
thinkable	1	1	2417895 all
thirdhand	1	1	1855204 all
thirtieth	1	1	2205838 all
thoriated	1	1	3154649 ppl
thornless	1	1	146128 all
three-ply	1	1	2411913 all
three-way	1	1	240008 all
thrillful	1	1	920797 all
throbbing	1	1	2020897 all
throwback	1	1	1877182 all
thwarting	1	1	1764745 all
thyroidal	1	1	2981329 pert
tittering	1	1	3154649 ppl
toll-free	1	1	2816522 pert
tomboyish	1	1	1485708 all
tomentous	1	1	216155 all
tone-deaf	1	1	682662 all
tonsorial	1	1	3125792 pert
toothlike	1	1	2439303 all
top-grade	1	1	228173 all
top-heavy	1	1	2293497 all
top-notch	1	1	2341864 all
topologic	1	1	2817533 pert
torturing	1	1	1711724 all
torturous	1	1	1711724 all
touchable	1	1	2391455 all
touristed	1	1	1816696 all
towheaded	1	1	243945 all
trabeated	1	1	2314756 all
trackable	1	1	2453323 all
transeunt	1	1	1274125 all
transonic	1	1	175528 all
travelled	1	1	636391 all
treasured	1	1	1462625 all
trembling	1	1	2304565 all
tremulous	1	1	2304987 all
trichrome	1	1	401125 all
triclinic	1	1	366185 all
tricuspid	1	1	2049648 all
triennial	1	1	1969606 all
trilobate	1	1	2174542 all
trivalent	1	1	3126399 pert
troubling	1	1	1189386 all
troublous	1	1	2458973 all
trousered	1	1	454984 all
truculent	1	1	84795 all
true-blue	1	1	962476 all
tsaristic	1	1	2710043 pert
tumescent	1	1	1174565 all
twentieth	1	1	2204716 all
twinkling	1	1	283580 all
two-eared	1	1	240584 all
two-lobed	1	1	237965 all
two-party	1	1	731471 all
two-piece	1	1	1650037 all
two-wheel	1	1	2819582 pert
tyrannous	1	1	788474 all
ukrainian	1	1	2963665 pert
ulcerated	1	1	1175158 all
umbilical	1	1	2840935 pert
umpteenth	1	1	2204580 all
unabashed	1	1	155886 all
unactable	1	1	795959 all
unadorned	1	1	60397 all
unaerated	1	1	2509854 all
unaffixed	1	1	159381 all
unalloyed	1	1	1907595 all
unaltered	1	1	353206 all
unamended	1	1	354330 all
unashamed	1	1	154965 all
unassured	1	1	2093802 all
unattired	1	1	460157 all
unavenged	1	1	3147408 ppl
unbaffled	1	1	1767207 all
unbeknown	1	1	1377488 all
unbeloved	1	1	1463414 all
unbending	1	1	1029151 all
unbigoted	1	1	2436551 all
unblended	1	1	1329616 all
unblessed	1	1	671683 all
unbounded	1	1	1007657 all
unbranded	1	1	1481513 all
unbridled	1	1	2001596 all
unbrushed	1	1	2428884 all
uncaulked	1	1	1399671 all
unchained	1	1	254296 all
uncharged	1	1	358951 all
uncharted	1	1	1377257 all
unchecked	1	1	2001596 all
unclaimed	1	1	2528921 all
uncleanly	1	1	423689 all
uncleared	1	1	1290333 all
unclipped	1	1	2455188 all
unclogged	1	1	1623088 all
unclothed	1	1	457598 all
uncoerced	1	1	2521036 all
uncordial	1	1	1077362 all
uncounted	1	1	301951 all
uncoupled	1	1	568959 all
uncovered	1	1	459330 all
uncreased	1	1	2237303 all
uncropped	1	1	1832707 all
uncrowded	1	1	560453 all
uncurving	1	1	2314919 all
undamaged	1	1	681094 all
undatable	1	1	681548 all
undefined	1	1	697389 all
underdone	1	1	619601 all
underived	1	1	699085 all
undershot	1	1	1354581 all
undersize	1	1	1395229 all
undesired	1	1	2529047 all
undiluted	1	1	756728 all
undrained	1	1	1089027 all
undreamed	1	1	646276 all
undutiful	1	1	1995863 all
undynamic	1	1	810481 all
uneatable	1	1	829496 all
unendowed	1	1	671441 all
unequaled	1	1	505853 all
unethical	1	1	905728 all
unexcited	1	1	920881 all
unexcused	1	1	2366618 all
unexpired	1	1	938441 all
unfaceted	1	1	2591594 all
unfearing	1	1	250119 all
unfeigned	1	1	2180277 all
unfertile	1	1	1002377 all
unfitting	1	1	562909 all
unfounded	1	1	2353211 all
unfretted	1	1	2731953 pert
unfrosted	1	1	432998 all
ungallant	1	1	640931 all
ungrasped	1	1	1379562 all
ungreased	1	1	2236757 all
ungroomed	1	1	2428377 all
ungulated	1	1	2489485 all
unhatched	1	1	1733784 all
unhearing	1	1	682521 all
unheeding	1	1	1193714 all
unhelpful	1	1	1198019 all
unhopeful	1	1	1229435 all
unicuspid	1	1	2049812 all
unifacial	1	1	234733 all
uniformed	1	1	457355 all
unimpeded	1	1	1622908 all
uninjured	1	1	1319182 all
uninsured	1	1	2097029 all
uninvited	1	1	2540458 all
uniovular	1	1	2820490 pert
uniparous	1	1	2475179 all
unisexual	1	1	2135773 all
unitarian	1	1	2955996 pert
unjointed	1	1	153789 all
unkindled	1	1	475927 all
unknowing	1	1	1308894 all
unlabeled	1	1	1379844 all
unlatched	1	1	2096382 all
unlivable	1	1	1423998 all
unlocated	1	1	2128922 all
unlogical	1	1	1430847 all
unlovable	1	1	1460982 all
unmanlike	1	1	1476154 all
unmarried	1	1	1482228 all
unmedical	1	1	1168632 all
unmelodic	1	1	1502099 all
unmingled	1	1	1907103 all
unmixable	1	1	509735 all
unmourned	1	1	1380127 all
unmovable	1	1	1525320 all
unnerving	1	1	195383 all
unnotched	1	1	2245318 all
unnoticed	1	1	1608264 all
unobvious	1	1	1620052 all
unopposed	1	1	1663049 all
unpainful	1	1	1713250 all
unpeopled	1	1	1313525 all
unpierced	1	1	662873 all
unpitying	1	1	1508086 all
unplanted	1	1	1832604 all
unplayful	1	1	2123314 all
unpledged	1	1	158546 all
unplumbed	1	1	691141 all
unpointed	1	1	1811504 all
unpompous	1	1	1852107 all
unpopular	1	1	1816956 all
unpowered	1	1	1829505 all
unpressed	1	1	1360321 all
unratable	1	1	2401445 all
unreached	1	1	20410 all
unreduced	1	1	353889 all
unrelaxed	1	1	2407193 all
unrenewed	1	1	2014308 all
unrevised	1	1	353969 all
unrevived	1	1	2014308 all
unripened	1	1	1493897 all
unrivaled	1	1	505410 all
unsaddled	1	1	460536 all
unsalable	1	1	2062358 all
unscathed	1	1	1319712 all
unseeable	1	1	2517265 all
unservile	1	1	791131 all
unshapely	1	1	2140492 all
unshelled	1	1	2597007 all
unsighted	1	1	2158826 all
unsightly	1	1	222543 all
unsmiling	1	1	1368726 all
unsnarled	1	1	256538 all
unsoluble	1	1	2266771 all
unspotted	1	1	418950 all
unstarred	1	1	1481282 all
unstilted	1	1	75019 all
unstinted	1	1	1111965 all
unstirred	1	1	88899 all
unsubdued	1	1	2391342 all
unsugared	1	1	2338468 all
untactful	1	1	2384843 all
untainted	1	1	247247 all
untangled	1	1	256453 all
untenable	1	1	1945010 all
unthought	1	1	931070 all
untoasted	1	1	619873 all
untoothed	1	1	2245318 all
untracked	1	1	20241 all
untrained	1	1	1912613 all
untrimmed	1	1	2455069 all
untrodden	1	1	20241 all
untuneful	1	1	1502383 all
untutored	1	1	831696 all
untwisted	1	1	2311442 all
untypical	1	1	2469928 all
unuseable	1	1	2497830 all
unuttered	1	1	942380 all
unwearied	1	1	2434929 all
unwomanly	1	1	1485502 all
unworried	1	1	2459465 all
unwounded	1	1	1319807 all
unwrapped	1	1	2087723 all
upcountry	1	1	463917 all
uppercase	1	1	1467700 all
uppermost	1	1	2440461 all
upsetting	1	1	1809019 all
urbanised	1	1	2052830 all
urbanized	1	1	2052830 all
urceolate	1	1	2821243 pert
uruguayan	1	1	2967333 pert
utterable	1	1	943831 all
vacillant	1	1	1992867 all
vacuolate	1	1	2821875 pert
validated	1	1	2499643 all
valueless	1	1	2504046 all
vaporized	1	1	2263270 all
vapourish	1	1	2263491 all
variolous	1	1	2823131 pert
varnished	1	1	1713713 all
vasomotor	1	1	3143502 pert
vehicular	1	1	3128327 pert
venturous	1	1	66146 all
veridical	1	1	1941604 all
verifying	1	1	2355521 all
vermiform	1	1	2151320 all
vermilion	1	1	385188 all
verminous	1	1	1627315 all
verrucose	1	1	2243255 all
vertebral	1	1	3010664 pert
vesicular	1	1	3010428 pert
vestigial	1	1	742714 all
vexatious	1	1	89550 all
vibratory	1	1	1563923 all
vibrionic	1	1	3128963 pert
vicennial	1	1	2824740 pert
viceregal	1	1	3129098 pert
vigesimal	1	1	2824825 pert
violative	1	1	1631386 all
viricidal	1	1	3144004 pert
virucidal	1	1	3144004 pert
visionary	1	1	2498213 all
vitrified	1	1	1119661 all
viva-voce	1	1	2284423 all
vivacious	1	1	2280969 all
voltarean	1	1	3038536 pert
voltarian	1	1	3038536 pert
volunteer	1	1	2521183 all
vowellike	1	1	2287510 all
vulturine	1	1	84022 all
vulturous	1	1	84022 all
wagnerian	1	1	3036974 pert
walloping	1	1	1388062 all
washed-up	1	1	2334321 all
waterless	1	1	2552415 all
waterworn	1	1	2584347 all
wayfaring	1	1	2128388 all
wearisome	1	1	1345307 all
weathered	1	1	2584459 all
